Name,Duplicate,Founding_Year,Location,Description,Portfolio,Investments,Lead_Investments,Article_Mentions,Exits,Exits_IPO,IRR,TVPI,DPI,RVPI,Contributed,Distributed,Distributed_NAV,Fund_NAV,Gain_Since_Inception,Employees,Founders,Industries,Last_Updated,Funding_Rounds,Fund_Status,Fund_Name,Last_Funding,Total_Funding,Website,Crunchbase,holistic
Green Cow Venture Capital,,2018,"San Francisco, California, United States","We back dynamic founding teams leveraging technology (AI, ML, Robotics) to build scalable solutions to big problems.",3,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Maggie Sprenger, Vikram Lakhwara",,0,0,,,,0,https://www.greencow.vc/,https://www.crunchbase.com/organization/green-cow-venture-capital,202.40000000000003
Fitz Gate Ventures,Duplicate,2019,"Princeton, NJ",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Fitz Gate Ventures II,"Dec 31, 2019",15000000,,,1500201.9
1984 Ventures,,2017,"San Francisco, California, United States",Early stage venture capital firm,24,26,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Ramy Adeeb,Venture Capital,0,0,Closed,1984 Ventures,"Mar 10, 2020",500000,http://1984.vc,https://www.crunchbase.com/organization/1984-ventures,50207.1
Detroit Venture Partners,,2013,"Detroit, MI",,0,45,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Detroit Venture Partners,"Jun 17, 2013",55000000,,,5500205.7
Array Ventures,,2015,"San Francisco, California, United States",Array Ventures funds founders solving impactful problems in forgotten industries using revolutionary technology.,28,30,2,13,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Shruti Gandhi,"Finance, Venture Capital",0,2,Closed,"Array Ventures, Array Ventures II","Jan 19, 2018",12800000,http://array.vc/#/investments,https://www.crunchbase.com/organization/array-ventures,1280208.8
BRANDED STRATEGIC ADVISORS,,2017,"New York, New York, United States","HOSPITALITY TECH, FOOD AND BEVERAGE  INVESTMENT ADVISORY FIRM ",2,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Dean Palin, James Frischling, Michael Schatzberg","Food and Beverage, Food Delivery, Hospitality, Information Technology, Reservations, Restaurants",0,1,,,"Jan 1, 2017",5000000,http://www.brandedstrategic.com,https://www.crunchbase.com/organization/branded-strategic-advisors,500202.1
Double M Partners,,2012,"Los Angeles, California, United States","Double M Partners is a company invests in Internet, Media and Communications companies in B2B infrastructure, software, security etc.",48,68,8,47,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Mark Mullen,B2B,0,0,,,,0,http://doublempartners.com,https://www.crunchbase.com/organization/double-m-partners,219.60000000000005
Colle Capital Partners,,2016,"New York, NY",,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Colle Capital Partners I,"Jan 1, 2016",9450000,,,945201.8
Colaborativo,,2018,"San Francisco, California, United States",Colaborativo is an investment firm that provides seed and venture fund for tech startups.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Alfredo Montoya,"Impact Investing, Social Impact, Venture Capital",0,0,,,,0,https://www.colaborativo.com.mx/,https://www.crunchbase.com/organization/codec,201.8
1517 Fund,,2015,"San Francisco, California, United States",1517 supports teams with pre-seed and seed funding for technology startups.,28,36,2,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Danielle Strachman, Michael Gibson","Angel Investment, Venture Capital",0,2,Closed,"1517 Fund I, 1517 Fund I","Dec 22, 2015",34200000,http://www.1517fund.com/,https://www.crunchbase.com/organization/1517-fund,3420208.2
Caerus Ventures,,2014,"West Palm Beach, FL",,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Caerus Investment Partners I,"Mar 1, 2015",15000000,,,1500201.5
Bulldog Innovation Group LLC,,2014,"New Haven, Connecticut, United States","We are a Yale alumni-led venture capital firm focused on seed stage, high potential ventures led by fellow Yale alumni.",13,14,1,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov-50,"Andrea Sehl, Jay Readey, Kirk Fansher, Patrice Wolfe, Rob Quartel","Finance, Financial Services, Venture Capital",0,0,,,,0,http://bulldog.vc,https://www.crunchbase.com/organization/bulldog-innovation-group-big,204.60000000000002
Calibrate Ventures,,0,"Pasadena, CA",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Open,Calibrate Ventures II,,0,,,0.0
Emergent Growth Fund,,0,"Gainesville, FL",,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Fully Invested,Emergent Growth Fund I,,0,,,0.1
Fitz Gate Ventures,Duplicate,2016,"Houston, Texas, United States",Fitz Gate Ventures invests a majority of its capital in companies from the Princeton ecosystem and a portion more broadly.,15,18,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Jim Cohen, Mark Poag",Venture Capital,0,0,,,,0,http://fitzgate.com,https://www.crunchbase.com/organization/fitzrandolph-gateway,205.90000000000003
CourtsideVC,,0,"New York, NY",,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Open,Courtside Ventures Fund II,,0,,,0.2
eLab Ventures,,0,"Ann Arbor, MI",,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Michigan eLab Capital Partners,,20020000,,,2002000.4
Contemporary Art Partners L.P.,Duplicate,2018,"New York, NY",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Contemporary Art Partners II,"Jan 1, 2018",0,,,201.8
Beanstalk Ventures,Duplicate,2013,"Hartsdale, New York, United States","Beanstalk Ventures invests in early-stage retail technology companies and is a venture capital fund based in New York, United States.",8,18,1,11,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,,"Retail, Venture Capital",0,0,,,,0,http://www.beanstalk.vc,https://www.crunchbase.com/organization/beanstalk-ventures,205.3
Detroit Venture Partners,Duplicate,2010,"Detroit, Michigan, United States",Detroit Venture Partners is an American venture capital firm that funds seed- and early-stage technology companies.,34,60,38,193,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov-50,"Brian Hermelin, Dan Gilbert",Venture Capital,0,0,,,,0,http://Detroit.vc,https://www.crunchbase.com/organization/detroit-venture-partners,234.30000000000004
Engineering Capital,,2017,"San Francisco, CA",,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Engineering Capital Fund II,"Nov 15, 2017",47500000,,,4750202.3
7thirty Capital,,2018,"Boulder, CO",,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Fully Invested,CanopyVentures I,"Jan 1, 2018",5800000,,,580202.1
FG Press,,2013,"Boulder, Colorado, United States","Number Since 2010, FG Press has been writing books about startups, entrepreneurship, and technology.",0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,,Publishing,0,0,,,,0,http://fgpress.com,https://www.crunchbase.com/organization/fg-press,201.70000000000002
Avenue A Ventures,,2014,"New York, NY",,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Fully Invested,Avenue A Venture Fund,"Dec 31, 2014",0,,,201.6
Firstrock Capital,,2016,"New York, New York, United States",VC firm that combines its investments with in-house services to help entrepreneurs reach their goals faster.,13,14,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,,,0,0,,,,0,http://firstrock.vc,https://www.crunchbase.com/organization/firstrock-capital,204.50000000000003
Embark Ventures,,2017,"Santa Monica, CA",,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Embark Ventures,"Dec 31, 2017",45000000,,,4500201.8
Elevate Capital,,2016,"Portland, Oregon, United States","Seed and early-stage investor with an inclusive founder focus ranging from SV, PDX, and up to Seattle.",21,22,13,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov-50,Nitin Rai,,0,2,Fully Invested,"Elevate Inclusive Fund, Elevate Capital Fund",,13000000,http://elevate.vc,https://www.crunchbase.com/organization/elevate-capital,1300207.4
Excelerate Health Ventures,Duplicate,2014,"Raleigh, North Carolina, United States",A seed and early-stage VC firm focused on healthcare software and tech-enabled healthcare services startups,11,18,4,5,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Bobby Bahram, Gary Abrahams","Health Care, Information Technology, Venture Capital",0,0,,,,0,https://exceleratehealth.com,https://www.crunchbase.com/organization/excelerate-health-ventures,205.50000000000003
Brick & Mortar Ventures,,2019,"San Francisco, CA",,0,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Brick & Mortar Ventures I,"Aug 13, 2019",97200000,,,9720203.6
Devlabs,Duplicate,0,"Oakland, CA",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Devlabs Fund I,,8000000,,,799999.9
Campus Founders Fund,,2014,"Salt Lake City, UT",,0,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Campus Founders Fund,"Aug 21, 2014",500000,,,50203.2
Disruption,,2014,"Arlington, VA",,0,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Crystal Tech Fund,"Dec 31, 2014",10000000,,,1000202.3
Arrivo BioVentures,,2016,"Morrisville, NC",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Arrivo BioVentures,"May 12, 2016",49000000,,,4900201.6
Data Point Capital,Duplicate,0,"Boston, MA",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Open,Data Point Capital III,,0,,,0.0
"DataTribe, Rezon8 Capital & Advisory Group",,0,"Fulton, MD",,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Open,The Data Tribe Fund II,,50000000,,,5000000.1
Chasm Capital,,2011,"New York, New York, United States","Chasm Capital is a data-driven, stage-agnostic investment fund.",2,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,,,0,http://www.chasmcap.com,https://www.crunchbase.com/organization/chasm-capital,201.8
Ali Capital,,2018,"San Francisco, CA",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Ali Capital,"Dec 31, 2018",9000000,,,900201.8
Brand Foundry Ventures,,2014,"New York, New York, United States","An early stage VC firm dedicated to accelerating the growth of emerging, innovative consumer focused brands.",42,53,8,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Andrew Mitchell,Financial Services,0,0,,,,0,http://BrandFoundryVC.com,https://www.crunchbase.com/organization/brand-foundry-ventures,212.8
Bullish,,2010,"New York, New York, United States","Bullish is part Creative Agency, part consumer investment firm, deploying capabilities from both worlds to help brands win.",25,58,1,176,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov-50,"Brent Vartan, Michael Duda, Thomas Balderston","Consumer, E-Commerce, Fashion, Financial Services, Health Care, Wellness",0,0,,,,0,http://bullish.co/,https://www.crunchbase.com/organization/bullish-co,227.5
Exponential Creativity Ventures,,2018,"New York, New York, United States",Technology to maximize humanity's creative and expressive potential,13,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Adam Huttler,,0,0,,,,0,https://www.exponentialcreativity.vc,https://www.crunchbase.com/organization/exponential-creativity-ventures,204.60000000000002
(SVTC) + Constellar Ventures,,2015,"San Jose, California, United States",Silicon Valley Technology Council (SVTC) + Constellar Ventures are two business units within the family .,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,,,0,0,,,,0,https://www.svtechcouncil.com/,https://www.crunchbase.com/organization/constellar-ventures,201.89999999999998
Espial Ventures,,2014,"Menlo Park, California, United States",Espial Ventures mandate is to invest in the leading companies of tomorrow by igniting innovation.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Adam Gold,,0,0,,,,0,http://www.EspialVentures.com,https://www.crunchbase.com/organization/espial-ventures,201.4
Abstract Ventures,,2018,"San Francisco, CA",,0,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Abstract Ventures Fund I,"Dec 31, 2018",100000000,,,10000204.3
Blue Scorpion Investments,,0,"New York, NY",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Blue Scorpion Investments,,13000000,,,1300000.0
Brainchild Holdings,,2010,"Newtown, Pennsylvania, United States",Kal Vepuri's personal investment vehicle.,88,96,1,6,29,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov-50,Kal Vepuri,"Consumer, E-Commerce, Financial Services, Hardware, Health Care, Internet of Things, Software, Venture Capital",0,0,,,,0,https://brainchild.co/,https://www.crunchbase.com/organization/trisiras-group,223.0
Bootstrap Venture Partners,Duplicate,2016,"Solana Beach, CA",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Bootstrap Incubation Fund,"Dec 31, 2016",5000000,,,500201.6
Closed Loop Partners,Duplicate,2017,"New York, NY",,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Closed Loop Ventures,"Jan 1, 2017",3500000,,,350202.0
Deepwork Capital,Duplicate,2015,"Orlando, FL",,0,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,FAN Investors Fund I,"Dec 31, 2015",5000000,,,500202.6
Clocktower Technology Ventures,,2015,"Santa Monica, CA",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Fully Invested,Clocktower Technologies I,,5000000,,,500201.5
Cove Fund,,2014,"Irvine, California, United States",Seed-stage venture capital fund investing in Southern California startups,15,15,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Fred Selby, Hans Imhof, Howard Mirowitz, John Kensey, Mike Benvenuti, Paul Voois",Venture Capital,0,0,,,,0,http://covefund.com,https://www.crunchbase.com/organization/cove-fund-ii-llc,205.5
Casa Verde Capital,,2018,"West Hollywood, CA",,0,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Casa Verde Capital,"Mar 13, 2018",45000000,,,4500203.0
Forté Ventures,Duplicate,2012,"Atlanta, Georgia, United States",Forté Ventures is a Georgia-based multi-stage venture capital firm investing with corporate strategic partners in technology companies.,21,27,5,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Tom Hawkins,"Finance, Information Technology, Venture Capital",0,0,,,,0,http://www.forteventures.com,https://www.crunchbase.com/organization/forte-ventures,207.5
Drake Partners,,2015,"Wellesley, MA",,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Drake Partners Beta Fund,"Jan 1, 2016",1100000,,,110201.6
Corsa Ventures,Duplicate,2012,"Austin, Texas, United States",Corsa Ventures is an early-stage investment firm focused on information technology oppoortunities in Texas and the Southwest.,15,16,1,15,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Alex Gruzen, Brian Grigsby","Finance, Financial Services, Venture Capital",0,0,,,,0,http://www.corsaventures.com,https://www.crunchbase.com/organization/corsa-ventures,206.4
Future\Perfect Ventures,Duplicate,2017,"New York, NY",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Future\Perfect Ventures II,"Dec 31, 2017",0,,,201.70000000000002
BABEL Ventures,,2017,"San Francisco, CA",,0,14,0,0,0,0,92.0,1.5,0.0,1.5,4.0,0.0,6.0,6.0,2.01,,,,2018,1,Closed,BABEL Fund I,"Jul 12, 2017",26000000,,,2600212.701
Cycle Venture Partners,,2017,"Branford, CT",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Cycle Venture Partners Fund I,"Dec 31, 2017",2100000,,,210201.7
AG Brentwood,,2017,"Palo Alto, California, United States","AG Brentwood invests in companies and oversees their planning, development, and administrations.",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Astor Birri,,0,0,,,,0,http://www.agbrentwood.com,https://www.crunchbase.com/organization/ag-brentwood,201.70000000000002
Acequia Capital (Acecap),,2010,"Seattle, Washington, United States",Acequia Capital is focused on advising early stage founders and teams that have passion and conviction about the power of software.,113,136,6,7,19,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Fritz Lanman, Hank Vigil","Advice, Finance, Venture Capital",0,0,,,,0,http://acecap.com/,https://www.crunchbase.com/organization/acequia-capital,229.1
Brain Trust Accelerator Fund,,2017,"Burlingame, CA",,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Brain Trust Accelerator Fund II,"Dec 31, 2017",12030000,,,1203201.9
CleanPath Ventures,,2010,"San Francisco, California, United States",CleanPath Ventures is a renewable energy investment and development company specializing in large scale solar electricity projects.,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov-50,,,0,0,,,,0,http://cleanpath.com,https://www.crunchbase.com/organization/cleanpath-ventures,201.3
Fjord Ventures,,2010,"Laguna Hills, CA",,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Fjord Venture Partners I,"Feb 18, 2010",11830000,,,1183201.9
Darling Ventures,,2013,"San Francisco, California, United States",First backers of entrepreneurs at the frontier of technology innovation,12,16,0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Daniel Darling,"AgTech, Construction, Enterprise Software, FinTech, Health Care, Industrial, Information Technology, Manufacturing, Software",0,0,,,,0,http://www.DarlingVentures.com,https://www.crunchbase.com/organization/darling-ventures,204.49999999999997
DoubleRock,,2012,"San Francisco, CA",,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,DoubleRock Venture Capital,"Dec 31, 2012",35000000,,,3500201.4
Earthrise Capital,,2011,"New York, NY",,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Earthrise Capital Fund,"Jan 1, 2011",2650000,,,265201.5
Cleo Capital,,2019,"Santa Monica, CA",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Cleo Capital Fund I,"Aug 22, 2019",3500000,,,350201.8
Breakout Ventures,,2017,"San Francisco, CA",,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Breakout Ventures,"Sep 14, 2017",60100000,,,6010202.4
G Ventures,,2017,"San Francisco, California, United States",Seed-stage venture investment fund based in the San Francisco Bay Area,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,,,0,0,,,,0,https://www.gventures.fund,https://www.crunchbase.com/organization/g-ventures-4ad3,201.9
1confirmation,,2017,"San Francisco, California, United States",Supporting teams fueling the decentralization of the web and society,13,18,3,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Nick Tomaino,,0,2,Closed,"1confirmation Fund, 1confirmation Fund II","Sep 25, 2019",71000000,http://www.1confirmation.com/,https://www.crunchbase.com/organization/1confirmation,7100205.3
EnterVentures,Duplicate,2013,"Palo Alto, CA",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Accelerated Growth Partners II,"Mar 3, 2013",100000000,,,10000201.3
Blu Venture Investors,,2010,"Vienna, Virginia, United States","Blu Venture Investors is a venture capital firm that supports early stage companies, primarily focused on cybersecurity.",39,62,18,32,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov-50,"David Krauskopf, Dendy Young, J.S. Gamble, Jack Hangen, James Hunt, Kevin A. Hollins, Paul Silber, Pradeep Wahi, W. Scott Berg","Finance, Financial Services, Venture Capital",0,0,,,,0,http://bluventures.com,https://www.crunchbase.com/organization/blu-venture-investors,216.5
Caerus Ventures,Duplicate,2018,"West Palm Beach, FL",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Caerus Ventures Hardware Fund II,"Dec 31, 2018",0,,,201.8
Flyover Capital,,0,"Overland Park, KS",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Open,Flyover Capital Tech Fund II,,30750000,,,3075000.0
Arena Ventures,,2015,"West Hollywood, CA",,0,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Arena Ventures Fund,"Jun 12, 2015",37000000,,,3700202.7
Avión Ventures,,2014,"San Francisco, California, United States",Avión Ventures is a company their provides tools to those with a startup company.,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Deldelp Medina,"Angel Investment, Finance, Venture Capital",0,0,,,,0,http://www.avionventures.com/,https://www.crunchbase.com/organization/avi-n-ventures,201.5
Class 5 Global,,2018,"San Francisco, California, United States",Class 5 Global is a venture fund investing in the next generation of emerging market entrepreneurs.,9,9,4,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Joel Ayala, Zach Finkelstein","Emerging Markets, FinTech, Marketplace, Transportation, Venture Capital",0,0,,,,0,http://class5global.com/,https://www.crunchbase.com/organization/class-5-global,204.20000000000002
Florida Funders,Duplicate,2018,"Tampa, FL",,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Florida Funders Investment Fund I,"Aug 1, 2018",18000000,,,1800202.2
4DX Ventures,,2018,"Brooklyn, New York, United States",4DX Ventures is an early-stage project capital firm that builds the transformative businesses with entrepreneurs leveraging technology.,8,12,4,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Peter Orth, Walter Baddoo",,0,0,,,,0,https://www.4dxventures.com/,https://www.crunchbase.com/organization/4dx-ventures,204.4
Arab Angel,,2016,"Washington, DC",,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Arab Angel Fund I,"Dec 31, 2016",10000000,,,1000202.3
